s/ ativ;c/ ativ;;media;DesvPad;RMS;max
175;2;;;;;
0;0;;;;;
0;47;;;;;
0;0;;;;;
0;199;;;;;
213;0;;;;;
0;0;;;;;
0;4;;;;;
11;0;;;;;
0;144;;;;;
290;0;;;;;
0;243;;;;;
0;0;;;;;
111;0;;;;;
0;95;;;;;
199;0;;;;;
0;340;;;;;
0;47;;;;;
9;0;;;;;
0;139;;;;;
207;0;;;;;
0;0;;;;;
0;53;;;;;
44;0;;;;;
0;98;;;;;
156;0;;;;;
0;290;;;;;
0;0;;;;;
77;0;;;;;
0;150;;;;;
219;0;;;;;
16;286;;;;;
0;0;;;;;
27;0;;;;;
0;26;;;;;
176;0;;;;;
0;226;;;;;
0;0;;;;;
29;0;;;;;
0;103;;;;;
226;0;;;;;
0;186;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
176;0;;;;;
0;251;;;;;
0;0;;;;;
95;0;;;;;
0;34;;;;;
165;0;;;;;
0;144;;;;;
0;0;;;;;
0;0;;;;;
0;18;;;;;
171;0;;;;;
0;169;;;;;
0;0;;;;;
38;0;;;;;
0;0;;;;;
129;0;;;;;
92;96;;;;;
0;0;;;;;
208;446;;;;;
0;48;;;;;
0;0;;;;;
0;68;;;;;
0;7;;;;;
170;0;;;;;
0;255;;;;;
0;0;;;;;
75;0;;;;;
0;47;;;;;
151;0;;;;;
0;192;;;;;
0;0;;;;;
0;0;;;;;
0;15;;;;;
185;0;;;;;
0;249;;;;;
0;0;;;;;
34;0;;;;;
0;33;;;;;
78;0;;;;;
0;220;;;;;
240;0;;;;;
0;0;;;;;
0;103;;;;;
99;0;;;;;
0;241;;;;;
269;0;;;;;
0;0;;;;;
0;16;;;;;
25;0;;;;;
0;208;;;;;
241;0;;;;;
0;0;;;;;
0;75;;;;;
33;0;;;;;
0;112;;;;;
222;0;;;;;
0;0;;;;;
0;0;;;;;
100;0;;;;;
0;151;;;;;
214;0;;;;;
0;0;;;;;
0;0;;;;;
18;0;;;;;
0;133;;;;;
240;0;;;;;
233;0;;;;;
0;69;;;;;
0;0;;;;;
5;220;;;;;
0;0;;;;;
183;275;;;;;
0;238;;;;;
0;0;;;;;
73;0;;;;;
0;32;;;;;
156;0;;;;;
0;177;;;;;
0;1;;;;;
0;0;;;;;
0;0;;;;;
97;0;;;;;
0;161;;;;;
0;0;;;;;
46;0;;;;;
0;59;;;;;
243;0;;;;;
35;154;;;;;
0;0;;;;;
43;0;;;;;
0;0;;;;;
338;0;;;;;
0;247;;;;;
0;0;;;;;
119;303;;;;;
0;0;;;;;
262;0;;;;;
0;225;;;;;
0;0;;;;;
33;108;;;;;
0;21;;;;;
309;0;;;;;
0;118;;;;;
0;0;;;;;
54;286;;;;;
0;0;;;;;
259;0;;;;;
0;69;;;;;
0;0;;;;;
147;352;;;;;
0;37;;;;;
362;0;;;;;
18;48;;;;;
0;0;;;;;
64;213;;;;;
30;0;;;;;
16;0;;;;;
208;98;;;;;
0;0;;;;;
0;236;;;;;
64;3;;;;;
0;0;;;;;
166;18;;;;;
0;0;;;;;
0;189;;;;;
10;0;;;;;
0;0;;;;;
267;0;;;;;
0;0;;;;;
0;137;;;;;
35;0;;;;;
0;0;;;;;
195;59;;;;;
0;0;;;;;
0;146;;;;;
22;0;;;;;
0;0;;;;;
310;0;;;;;
24;0;;;;;
0;163;;;;;
97;0;;;;;
0;55;;;;;
62;0;;;;;
0;0;;;;;
0;82;;;;;
199;0;;;;;
0;331;;;;;
320;0;;;;;
2;0;;;;;
0;99;;;;;
82;0;;;;;
0;304;;;;;
414;0;;;;;
11;0;;;;;
0;84;;;;;
157;0;;;;;
0;265;;;;;
0;29;;;;;
48;0;;;;;
0;3;;;;;
113;0;;;;;
0;196;;;;;
0;0;;;;;
118;0;;;;;
0;76;;;;;
249;0;;;;;
0;193;;;;;
0;0;;;;;
52;0;;;;;
0;18;;;;;
213;0;;;;;
0;318;;;;;
0;268;;;;;
50;0;;;;;
0;79;;;;;
229;16;;;;;
0;0;;;;;
0;191;;;;;
41;0;;;;;
0;287;;;;;
208;13;;;;;
0;0;;;;;
0;101;;;;;
0;0;;;;;
0;307;;;;;
157;25;;;;;
0;0;;;;;
0;70;;;;;
80;0;;;;;
0;399;;;;;
159;9;;;;;
0;0;;;;;
0;253;;;;;
0;27;;;;;
0;0;;;;;
196;125;;;;;
0;0;;;;;
0;0;;;;;
20;0;;;;;
0;0;;;;;
108;159;;;;;
0;0;;;;;
0;301;;;;;
0;0;;;;;
0;0;;;;;
243;48;;;;;
0;0;;;;;
0;270;;;;;
0;0;;;;;
0;0;;;;;
139;64;;;;;
0;0;;;;;
0;208;;;;;
0;0;;;;;
0;0;;;;;
211;32;;;;;
0;0;;;;;
0;255;;;;;
13;22;;;;;
0;0;;;;;
207;0;;;;;
0;0;;;;;
0;146;;;;;
2;0;;;;;
0;0;;;;;
170;16;;;;;
0;0;;;;;
0;80;;;;;
64;0;;;;;
0;111;;;;;
181;0;;;;;
0;0;;;;;
0;112;;;;;
0;0;;;;;
0;261;;;;;
251;0;;;;;
0;0;;;;;
0;17;;;;;
70;0;;;;;
0;238;;;;;
134;5;;;;;
0;0;;;;;
0;18;;;;;
0;0;;;;;
0;139;;;;;
225;0;;;;;
0;0;;;;;
0;71;;;;;
15;0;;;;;
0;139;;;;;
117;0;;;;;
0;0;;;;;
0;0;;;;;
17;0;;;;;
0;188;;;;;
144;0;;;;;
0;0;;;;;
0;52;;;;;
0;0;;;;;
0;119;;;;;
176;0;;;;;
0;0;;;;;
0;0;;;;;
19;0;;;;;
0;172;;;;;
165;0;;;;;
0;0;;;;;
0;0;;;;;
145;0;;;;;
0;112;;;;;
0;0;;;;;
18;0;;;;;
0;64;;;;;
69;0;;;;;
0;205;;;;;
227;0;;;;;
0;0;;;;;
0;101;;;;;
160;0;;;;;
0;218;;;;;
0;0;;;;;
0;0;;;;;
0;26;;;;;
117;0;;;;;
0;174;;;;;
0;0;;;;;
64;0;;;;;
0;48;;;;;
143;0;;;;;
0;133;;;;;
0;0;;;;;
0;13;;;;;
0;0;;;;;
170;0;;;;;
0;187;;;;;
0;0;;;;;
48;271;;;;;
0;15;;;;;
173;0;;;;;
0;48;;;;;
0;0;;;;;
23;272;;;;;
0;0;;;;;
239;0;;;;;
0;82;;;;;
0;0;;;;;
35;172;;;;;
0;0;;;;;
150;0;;;;;
0;0;;;;;
0;0;;;;;
6;230;;;;;
0;0;;;;;
239;0;;;;;
0;24;;;;;
0;0;;;;;
17;122;;;;;
0;0;;;;;
147;0;;;;;
190;0;;;;;
0;26;;;;;
0;0;;;;;
0;153;;;;;
0;0;;;;;
158;0;;;;;
0;0;;;;;
0;0;;;;;
0;131;;;;;
0;0;;;;;
160;0;;;;;
0;85;;;;;
0;0;;;;;
28;139;;;;;
0;0;;;;;
121;0;;;;;
0;0;;;;;
0;0;;;;;
0;251;;;;;
0;0;;;;;
176;0;;;;;
0;46;;;;;
0;0;;;;;
65;142;;;;;
0;0;;;;;
155;0;;;;;
0;55;;;;;
0;0;;;;;
16;240;;;;;
0;16;;;;;
253;0;;;;;
0;64;;;;;
0;0;;;;;
25;214;;;;;
0;0;;;;;
236;0;;;;;
0;109;;;;;
0;0;;;;;
126;247;;;;;
0;11;;;;;
272;0;;;;;
0;3;;;;;
0;0;;;;;
48;224;;;;;
0;0;;;;;
304;0;;;;;
0;75;;;;;
0;0;;;;;
117;211;;;;;
214;0;;;;;
0;0;;;;;
0;234;;;;;
0;0;;;;;
0;0;;;;;
123;16;;;;;
0;0;;;;;
0;162;;;;;
16;0;;;;;
0;0;;;;;
123;51;;;;;
0;0;;;;;
0;160;;;;;
0;0;;;;;
0;0;;;;;
206;0;;;;;
0;0;;;;;
315;129;;;;;
3;0;;;;;
0;297;;;;;
35;16;;;;;
0;0;;;;;
259;1;;;;;
0;0;;;;;
0;194;;;;;
80;0;;;;;
0;0;;;;;
185;62;;;;;
0;0;;;;;
0;160;;;;;
0;0;;;;;
0;0;;;;;
261;0;;;;;
0;0;;;;;
0;259;;;;;
16;0;;;;;
0;0;;;;;
122;33;;;;;
0;0;;;;;
0;139;;;;;
1;0;;;;;
0;0;;;;;
176;50;;;;;
0;0;;;;;
0;176;;;;;
0;16;;;;;
0;0;;;;;
150;0;;;;;
0;0;;;;;
0;182;;;;;
68;0;;;;;
0;0;;;;;
0;0;;;;;
32;150;;;;;
0;0;;;;;
320;0;;;;;
0;0;;;;;
0;0;;;;;
80;112;;;;;
0;0;;;;;
308;0;;;;;
0;43;;;;;
0;0;;;;;
66;90;;;;;
0;0;;;;;
277;0;;;;;
16;0;;;;;
0;0;;;;;
27;131;;;;;
0;0;;;;;
198;0;;;;;
0;21;;;;;
0;0;;;;;
97;78;;;;;
0;0;;;;;
227;131;;;;;
0;0;;;;;
0;0;;;;;
10;109;;;;;
0;0;;;;;
190;0;;;;;
0;6;;;;;
0;0;;;;;
107;144;;;;;
0;0;;;;;
272;0;;;;;
0;15;;;;;
0;0;;;;;
32;206;;;;;
0;0;;;;;
242;0;;;;;
0;6;;;;;
0;0;;;;;
71;205;;;;;
0;0;;;;;
263;0;;;;;
0;103;;;;;
0;0;;;;;
48;210;;;;;
0;0;;;;;
277;0;;;;;
208;0;;;;;
0;0;;;;;
0;162;;;;;
113;5;;;;;
0;0;;;;;
96;19;;;;;
0;0;;;;;
0;176;;;;;
130;0;;;;;
0;0;;;;;
0;95;;;;;
89;0;;;;;
0;208;;;;;
127;0;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
0;131;;;;;
250;0;;;;;
0;0;;;;;
0;62;;;;;
36;0;;;;;
0;151;;;;;
99;0;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
0;209;;;;;
144;0;;;;;
0;0;;;;;
123;20;;;;;
0;0;;;;;
0;134;;;;;
87;0;;;;;
0;0;;;;;
422;33;;;;;
30;0;;;;;
0;150;;;;;
156;0;;;;;
0;0;;;;;
274;0;;;;;
12;0;;;;;
0;73;;;;;
75;0;;;;;
0;355;;;;;
336;23;;;;;
20;0;;;;;
0;72;;;;;
91;0;;;;;
302;278;;;;;
0;0;;;;;
0;0;;;;;
68;129;;;;;
0;0;;;;;
353;246;;;;;
38;126;;;;;
0;0;;;;;
67;292;;;;;
0;0;;;;;
289;0;;;;;
0;80;;;;;
0;0;;;;;
174;334;;;;;
0;9;;;;;
249;0;;;;;
0;75;;;;;
0;0;;;;;
48;258;;;;;
0;0;;;;;
256;0;;;;;
0;97;;;;;
0;0;;;;;
107;258;;;;;
0;0;;;;;
302;0;;;;;
0;19;;;;;
0;0;;;;;
58;355;;;;;
0;0;;;;;
323;0;;;;;
16;141;;;;;
0;0;;;;;
76;0;;;;;
0;73;;;;;
245;0;;;;;
0;81;;;;;
0;0;;;;;
45;113;;;;;
0;0;;;;;
211;0;;;;;
13;100;;;;;
0;0;;;;;
0;261;;;;;
0;0;;;;;
144;0;;;;;
0;134;;;;;
0;0;;;;;
109;293;;;;;
11;35;;;;;
0;0;;;;;
0;53;;;;;
0;0;;;;;
97;288;;;;;
0;115;;;;;
0;0;;;;;
43;188;;;;;
0;0;;;;;
96;0;;;;;
0;0;;;;;
262;0;;;;;
0;154;;;;;
0;0;;;;;
131;53;;;;;
0;0;;;;;
321;0;;;;;
17;76;;;;;
0;0;;;;;
57;245;;;;;
0;0;;;;;
358;0;;;;;
0;64;;;;;
0;0;;;;;
72;221;;;;;
0;0;;;;;
240;0;;;;;
0;35;;;;;
0;0;;;;;
53;218;;;;;
0;0;;;;;
254;0;;;;;
0;0;;;;;
0;0;;;;;
34;170;;;;;
0;0;;;;;
235;0;;;;;
0;93;;;;;
0;0;;;;;
128;197;;;;;
0;0;;;;;
237;0;;;;;
0;0;;;;;
0;0;;;;;
16;263;;;;;
0;0;;;;;
434;0;;;;;
0;39;;;;;
0;0;;;;;
0;175;;;;;
81;0;;;;;
0;0;;;;;
271;74;;;;;
0;0;;;;;
0;167;;;;;
143;160;;;;;
0;0;;;;;
304;245;;;;;
1;0;;;;;
0;0;;;;;
39;42;;;;;
0;0;;;;;
276;368;;;;;
0;0;;;;;
0;0;;;;;
99;79;;;;;
0;0;;;;;
239;203;;;;;
0;0;;;;;
0;0;;;;;
61;46;;;;;
0;0;;;;;
107;113;;;;;
29;0;;;;;
0;297;;;;;
101;8;;;;;
0;0;;;;;
276;39;;;;;
0;0;;;;;
0;256;;;;;
112;0;;;;;
0;0;;;;;
0;67;;;;;
50;0;;;;;
0;230;;;;;
69;0;;;;;
0;0;;;;;
297;30;;;;;
0;0;;;;;
0;218;;;;;
192;12;;;;;
0;0;;;;;
272;33;;;;;
0;0;;;;;
0;198;;;;;
46;0;;;;;
0;0;;;;;
292;85;;;;;
150;0;;;;;
0;208;;;;;
0;0;;;;;
58;0;;;;;
0;0;;;;;
199;0;;;;;
0;0;;;;;
0;186;;;;;
12;0;;;;;
0;0;;;;;
272;0;;;;;
0;0;;;;;
0;126;;;;;
19;0;;;;;
0;0;;;;;
131;64;;;;;
0;0;;;;;
0;110;;;;;
60;0;;;;;
0;241;;;;;
208;0;;;;;
0;0;;;;;
0;137;;;;;
1;0;;;;;
0;311;;;;;
166;0;;;;;
0;0;;;;;
0;70;;;;;
64;0;;;;;
0;355;;;;;
165;1;;;;;
0;0;;;;;
0;48;;;;;
0;0;;;;;
0;189;;;;;
162;0;;;;;
0;0;;;;;
0;102;;;;;
50;0;;;;;
0;209;;;;;
91;2;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
0;148;;;;;
126;0;;;;;
0;0;;;;;
0;87;;;;;
0;0;;;;;
0;149;;;;;
149;0;;;;;
61;0;;;;;
0;0;;;;;
282;0;;;;;
0;165;;;;;
0;0;;;;;
18;55;;;;;
0;0;;;;;
172;90;;;;;
0;0;;;;;
0;292;;;;;
66;0;;;;;
0;0;;;;;
203;176;;;;;
0;0;;;;;
0;0;;;;;
0;61;;;;;
0;0;;;;;
335;277;;;;;
0;6;;;;;
0;0;;;;;
44;75;;;;;
0;0;;;;;
250;299;;;;;
0;0;;;;;
0;0;;;;;
0;83;;;;;
0;0;;;;;
178;231;;;;;
0;0;;;;;
0;0;;;;;
80;41;;;;;
0;0;;;;;
141;176;;;;;
0;0;;;;;
0;0;;;;;
0;2;;;;;
0;0;;;;;
176;112;;;;;
0;0;;;;;
0;202;;;;;
48;0;;;;;
0;0;;;;;
176;83;;;;;
0;0;;;;;
0;233;;;;;
33;0;;;;;
0;0;;;;;
272;29;;;;;
22;0;;;;;
0;218;;;;;
29;6;;;;;
106;0;;;;;
0;0;;;;;
195;0;;;;;
0;176;;;;;
0;126;;;;;
191;0;;;;;
0;240;;;;;
327;3;;;;;
30;0;;;;;
0;7;;;;;
64;0;;;;;
0;180;;;;;
48;0;;;;;
0;0;;;;;
0;42;;;;;
167;0;;;;;
0;195;;;;;
0;0;;;;;
8;0;;;;;
0;0;;;;;
111;0;;;;;
0;176;;;;;
278;0;;;;;
31;0;;;;;
0;43;;;;;
85;0;;;;;
0;141;;;;;
307;0;;;;;
0;0;;;;;
0;0;;;;;
157;0;;;;;
0;214;;;;;
335;0;;;;;
8;0;;;;;
0;0;;;;;
29;0;;;;;
0;87;;;;;
227;0;;;;;
0;0;;;;;
0;0;;;;;
74;0;;;;;
0;186;;;;;
141;0;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
0;90;;;;;
240;0;;;;;
183;0;;;;;
0;49;;;;;
0;0;;;;;
0;145;;;;;
0;0;;;;;
95;0;;;;;
0;0;;;;;
0;0;;;;;
0;208;;;;;
0;62;;;;;
191;0;;;;;
0;203;;;;;
0;0;;;;;
0;0;;;;;
0;13;;;;;
110;0;;;;;
0;218;;;;;
0;0;;;;;
47;0;;;;;
0;10;;;;;
145;0;;;;;
0;191;;;;;
73;0;;;;;
0;0;;;;;
0;82;;;;;
199;0;;;;;
0;192;;;;;
0;0;;;;;
39;0;;;;;
0;0;;;;;
80;0;;;;;
0;187;;;;;
432;0;;;;;
0;0;;;;;
0;80;;;;;
147;0;;;;;
0;202;;;;;
322;0;;;;;
0;0;;;;;
0;8;;;;;
26;0;;;;;
0;200;;;;;
215;0;;;;;
0;0;;;;;
0;22;;;;;
75;0;;;;;
0;139;;;;;
260;0;;;;;
0;0;;;;;
0;59;;;;;
44;0;;;;;
0;174;;;;;
308;0;;;;;
0;0;;;;;
0;0;;;;;
93;0;;;;;
0;272;;;;;
0;0;;;;;
18;0;;;;;
0;43;;;;;
131;0;;;;;
0;282;;;;;
166;0;;;;;
0;0;;;;;
0;78;;;;;
153;0;;;;;
0;336;;;;;
223;33;;;;;
0;0;;;;;
0;64;;;;;
144;0;;;;;
0;254;;;;;
0;0;;;;;
0;0;;;;;
0;77;;;;;
137;0;;;;;
0;271;;;;;
0;0;;;;;
55;0;;;;;
0;48;;;;;
116;0;;;;;
0;293;;;;;
272;0;;;;;
0;0;;;;;
0;127;;;;;
127;0;;;;;
0;308;;;;;
183;0;;;;;
0;0;;;;;
0;81;;;;;
0;0;;;;;
0;369;;;;;
98;46;;;;;
0;0;;;;;
321;76;;;;;
40;0;;;;;
0;272;;;;;
80;0;;;;;
0;0;;;;;
189;165;;;;;
234;0;;;;;
9;47;;;;;
0;39;;;;;
16;0;;;;;
0;58;;;;;
231;0;;;;;
0;289;;;;;
0;0;;;;;
61;0;;;;;
0;0;;;;;
261;154;;;;;
16;0;;;;;
0;277;;;;;
53;18;;;;;
0;0;;;;;
193;38;;;;;
0;0;;;;;
0;256;;;;;
35;0;;;;;
0;0;;;;;
213;77;;;;;
0;0;;;;;
0;233;;;;;
16;0;;;;;
0;0;;;;;
250;16;;;;;
0;0;;;;;
0;256;;;;;
90;0;;;;;
0;0;;;;;
208;34;;;;;
0;0;;;;;
0;208;;;;;
0;0;;;;;
0;0;;;;;
208;119;;;;;
0;0;;;;;
0;261;;;;;
47;0;;;;;
0;0;;;;;
184;1;;;;;
0;0;;;;;
0;177;;;;;
5;0;;;;;
0;0;;;;;
205;65;;;;;
23;0;;;;;
246;111;;;;;
0;0;;;;;
0;60;;;;;
0;0;;;;;
0;0;;;;;
0;153;;;;;
0;0;;;;;
149;272;;;;;
0;26;;;;;
0;0;;;;;
38;67;;;;;
0;59;;;;;
156;0;;;;;
0;245;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
181;0;;;;;
0;110;;;;;
0;0;;;;;
10;0;;;;;
0;59;;;;;
180;0;;;;;
0;144;;;;;
0;0;;;;;
80;0;;;;;
0;0;;;;;
254;0;;;;;
0;94;;;;;
0;0;;;;;
39;299;;;;;
0;30;;;;;
251;0;;;;;
0;80;;;;;
0;0;;;;;
103;279;;;;;
0;0;;;;;
251;0;;;;;
0;162;;;;;
0;0;;;;;
26;60;;;;;
0;1;;;;;
403;0;;;;;
0;64;;;;;
0;0;;;;;
96;283;;;;;
0;0;;;;;
281;0;;;;;
0;109;;;;;
0;0;;;;;
70;302;;;;;
0;0;;;;;
289;0;;;;;
1;62;;;;;
0;0;;;;;
0;325;;;;;
0;44;;;;;
0;0;;;;;
105;74;;;;;
0;0;;;;;
342;193;;;;;
27;0;;;;;
0;311;;;;;
64;0;;;;;
0;0;;;;;
275;71;;;;;
0;0;;;;;
0;375;;;;;
81;5;;;;;
0;0;;;;;
231;39;;;;;
3;0;;;;;
0;112;;;;;
32;0;;;;;
0;298;;;;;
258;12;;;;;
0;0;;;;;
0;50;;;;;
101;0;;;;;
0;315;;;;;
240;39;;;;;
20;106;;;;;
0;181;;;;;
25;10;;;;;
0;199;;;;;
208;0;;;;;
0;0;;;;;
0;23;;;;;
78;0;;;;;
0;93;;;;;
144;0;;;;;
0;273;;;;;
0;0;;;;;
0;0;;;;;
0;131;;;;;
183;0;;;;;
0;242;;;;;
54;12;;;;;
0;0;;;;;
0;0;;;;;
81;0;;;;;
0;127;;;;;
384;0;;;;;
16;266;;;;;
0;25;;;;;
131;0;;;;;
0;337;;;;;
0;0;;;;;
0;0;;;;;
0;55;;;;;
167;0;;;;;
0;213;;;;;
0;0;;;;;
0;0;;;;;
0;77;;;;;
112;0;;;;;
0;168;;;;;
0;1;;;;;
64;0;;;;;
0;0;;;;;
113;0;;;;;
0;183;;;;;
205;0;;;;;
0;339;;;;;
0;29;;;;;
195;0;;;;;
0;16;;;;;
301;0;;;;;
6;272;;;;;
0;0;;;;;
70;0;;;;;
0;33;;;;;
241;0;;;;;
0;103;;;;;
0;0;;;;;
112;395;;;;;
0;0;;;;;
204;0;;;;;
0;84;;;;;
0;0;;;;;
0;213;;;;;
0;0;;;;;
272;0;;;;;
0;0;;;;;
0;0;;;;;
33;170;;;;;
0;0;;;;;
199;0;;;;;
0;0;;;;;
0;0;;;;;
76;124;;;;;
0;0;;;;;
232;0;;;;;
269;32;;;;;
0;0;;;;;
0;90;;;;;
14;0;;;;;
0;0;;;;;
372;0;;;;;
0;75;;;;;
0;0;;;;;
61;335;;;;;
0;27;;;;;
208;0;;;;;
0;87;;;;;
0;0;;;;;
0;287;;;;;
0;0;;;;;
157;0;;;;;
0;134;;;;;
0;0;;;;;
0;286;;;;;
0;0;;;;;
147;0;;;;;
0;32;;;;;
0;0;;;;;
1;229;;;;;
0;0;;;;;
144;0;;;;;
0;83;;;;;
0;0;;;;;
0;185;;;;;
0;0;;;;;
137;0;;;;;
0;2;;;;;
0;0;;;;;
32;202;;;;;
0;0;;;;;
85;0;;;;;
0;19;;;;;
303;0;;;;;
0;131;;;;;
0;0;;;;;
107;0;;;;;
0;0;;;;;
295;0;;;;;
16;95;;;;;
0;0;;;;;
62;305;;;;;
0;0;;;;;
271;0;;;;;
0;92;;;;;
0;0;;;;;
74;280;;;;;
298;15;;;;;
19;0;;;;;
0;0;;;;;
29;0;;;;;
0;0;;;;;
243;157;;;;;
0;0;;;;;
0;0;;;;;
70;1;;;;;
0;0;;;;;
176;39;;;;;
0;0;;;;;
0;237;;;;;
26;0;;;;;
0;0;;;;;
211;173;;;;;
0;0;;;;;
0;278;;;;;
6;0;;;;;
0;0;;;;;
151;41;;;;;
0;0;;;;;
0;329;;;;;
54;10;;;;;
0;0;;;;;
144;61;;;;;
0;0;;;;;
0;180;;;;;
0;0;;;;;
0;0;;;;;
107;77;;;;;
0;0;;;;;
0;172;;;;;
49;0;;;;;
0;0;;;;;
105;0;;;;;
0;0;;;;;
0;85;;;;;
0;0;;;;;
0;355;;;;;
106;18;;;;;
0;0;;;;;
295;69;;;;;
30;0;;;;;
0;228;;;;;
17;0;;;;;
0;0;;;;;
251;64;;;;;
0;0;;;;;
37;189;;;;;
0;0;;;;;
223;0;;;;;
0;0;;;;;
0;160;;;;;
121;0;;;;;
0;0;;;;;
282;0;;;;;
0;0;;;;;
0;180;;;;;
17;0;;;;;
0;0;;;;;
333;0;;;;;
0;0;;;;;
0;96;;;;;
65;0;;;;;
0;289;;;;;
315;42;;;;;
0;0;;;;;
0;95;;;;;
65;0;;;;;
0;239;;;;;
240;0;;;;;
15;0;;;;;
0;123;;;;;
21;0;;;;;
0;0;;;;;
197;23;;;;;
0;0;;;;;
0;167;;;;;
80;0;;;;;
0;0;;;;;
149;0;;;;;
0;0;;;;;
0;89;;;;;
0;0;;;;;
0;257;;;;;
229;33;;;;;
0;0;;;;;
0;44;;;;;
15;0;;;;;
0;245;;;;;
160;0;;;;;
0;0;;;;;
0;85;;;;;
92;0;;;;;
0;208;;;;;
228;0;;;;;
0;0;;;;;
0;0;;;;;
290;0;;;;;
0;218;;;;;
0;0;;;;;
29;0;;;;;
0;15;;;;;
157;0;;;;;
0;188;;;;;
0;0;;;;;
0;0;;;;;
0;75;;;;;
133;0;;;;;
0;144;;;;;
0;0;;;;;
64;0;;;;;
0;0;;;;;
98;0;;;;;
0;100;;;;;
90;0;;;;;
0;87;;;;;
0;48;;;;;
191;0;;;;;
0;87;;;;;
97;0;;;;;
25;283;;;;;
0;0;;;;;
61;0;;;;;
0;101;;;;;
294;0;;;;;
0;271;;;;;
0;0;;;;;
96;0;;;;;
0;31;;;;;
208;0;;;;;
0;247;;;;;
0;0;;;;;
41;0;;;;;
0;33;;;;;
256;0;;;;;
17;144;;;;;
0;0;;;;;
18;0;;;;;
0;49;;;;;
173;0;;;;;
0;112;;;;;
0;0;;;;;
64;288;;;;;
0;0;;;;;
179;0;;;;;
0;49;;;;;
0;0;;;;;
196;246;;;;;
0;4;;;;;
0;0;;;;;
98;0;;;;;
0;0;;;;;
230;240;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
228;149;;;;;
0;0;;;;;
0;0;;;;;
43;44;;;;;
0;0;;;;;
176;142;;;;;
0;0;;;;;
0;0;;;;;
45;0;;;;;
0;0;;;;;
154;163;;;;;
0;0;;;;;
0;0;;;;;
0;3;;;;;
0;0;;;;;
146;125;;;;;
0;0;;;;;
0;249;;;;;
54;0;;;;;
0;0;;;;;
139;143;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
239;148;;;;;
0;0;;;;;
0;0;;;;;
22;57;;;;;
0;0;;;;;
126;139;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
98;194;;;;;
0;0;;;;;
290;0;;;;;
0;48;;;;;
0;0;;;;;
96;173;;;;;
0;0;;;;;
0;0;;;;;
101;5;;;;;
0;0;;;;;
252;187;;;;;
0;0;;;;;
0;0;;;;;
38;59;;;;;
0;0;;;;;
355;176;;;;;
0;0;;;;;
0;0;;;;;
80;0;;;;;
0;0;;;;;
264;101;;;;;
0;0;;;;;
0;272;;;;;
67;43;;;;;
0;0;;;;;
246;71;;;;;
1;0;;;;;
0;256;;;;;
28;0;;;;;
0;0;;;;;
220;145;;;;;
0;0;;;;;
0;331;;;;;
60;0;;;;;
0;0;;;;;
214;42;;;;;
0;0;;;;;
0;162;;;;;
16;0;;;;;
0;0;;;;;
250;138;;;;;
0;0;;;;;
0;0;;;;;
105;90;;;;;
0;0;;;;;
239;179;;;;;
0;0;;;;;
0;0;;;;;
51;14;;;;;
0;0;;;;;
348;175;;;;;
21;0;;;;;
0;0;;;;;
73;0;;;;;
0;0;;;;;
274;97;;;;;
253;0;;;;;
0;285;;;;;
0;47;;;;;
107;0;;;;;
0;80;;;;;
176;0;;;;;
0;0;;;;;
0;108;;;;;
0;0;;;;;
0;243;;;;;
205;0;;;;;
0;0;;;;;
0;49;;;;;
88;0;;;;;
0;253;;;;;
233;0;;;;;
0;0;;;;;
0;113;;;;;
29;0;;;;;
0;270;;;;;
336;0;;;;;
0;0;;;;;
0;42;;;;;
59;0;;;;;
0;187;;;;;
242;0;;;;;
0;0;;;;;
0;0;;;;;
64;0;;;;;
0;124;;;;;
311;0;;;;;
39;0;;;;;
0;50;;;;;
94;0;;;;;
0;103;;;;;
0;0;;;;;
0;151;;;;;
0;0;;;;;
131;0;;;;;
0;99;;;;;
0;0;;;;;
0;281;;;;;
0;0;;;;;
61;0;;;;;
0;11;;;;;
208;0;;;;;
0;401;;;;;
0;0;;;;;
214;0;;;;;
0;64;;;;;
0;0;;;;;
1;142;;;;;
0;0;;;;;
291;0;;;;;
0;2;;;;;
0;0;;;;;
97;0;;;;;
0;288;;;;;
160;0;;;;;
0;0;;;;;
0;27;;;;;
5;0;;;;;
0;246;;;;;
79;0;;;;;
0;0;;;;;
297;91;;;;;
0;0;;;;;
0;231;;;;;
124;0;;;;;
60;0;;;;;
441;12;;;;;
67;0;;;;;
0;303;;;;;
64;0;;;;;
0;0;;;;;
206;10;;;;;
0;0;;;;;
0;132;;;;;
46;0;;;;;
0;0;;;;;
239;0;;;;;
3;0;;;;;
0;120;;;;;
19;0;;;;;
0;0;;;;;
209;0;;;;;
0;0;;;;;
0;93;;;;;
74;0;;;;;
0;267;;;;;
294;49;;;;;
