s/ ativ;c/ ativ;;media;DesvPad;RMS;max
0;0;;;;;
341;139;;;;;
12;0;;;;;
0;371;;;;;
80;2;;;;;
0;0;;;;;
479;106;;;;;
1;0;;;;;
0;204;;;;;
112;0;;;;;
81;0;;;;;
0;25;;;;;
144;0;;;;;
0;211;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
183;0;;;;;
0;107;;;;;
0;0;;;;;
5;340;;;;;
0;48;;;;;
99;0;;;;;
0;48;;;;;
0;0;;;;;
54;225;;;;;
0;0;;;;;
174;0;;;;;
6;113;;;;;
0;0;;;;;
0;169;;;;;
0;0;;;;;
203;0;;;;;
0;0;;;;;
0;0;;;;;
57;159;;;;;
0;0;;;;;
123;304;;;;;
0;0;;;;;
0;0;;;;;
0;42;;;;;
0;0;;;;;
189;272;;;;;
0;5;;;;;
0;0;;;;;
16;25;;;;;
0;0;;;;;
112;154;;;;;
0;0;;;;;
0;368;;;;;
0;0;;;;;
0;98;;;;;
50;0;;;;;
0;208;;;;;
272;0;;;;;
103;0;;;;;
104;0;;;;;
239;0;;;;;
71;165;;;;;
0;0;;;;;
0;0;;;;;
80;66;;;;;
0;0;;;;;
214;121;;;;;
0;0;;;;;
0;87;;;;;
0;0;;;;;
0;0;;;;;
256;151;;;;;
0;0;;;;;
0;0;;;;;
47;0;;;;;
0;0;;;;;
190;93;;;;;
0;0;;;;;
0;320;;;;;
6;15;;;;;
0;0;;;;;
223;70;;;;;
0;0;;;;;
0;286;;;;;
0;0;;;;;
0;0;;;;;
146;163;;;;;
0;0;;;;;
195;263;;;;;
28;1;;;;;
0;0;;;;;
86;26;;;;;
0;0;;;;;
39;403;;;;;
0;0;;;;;
0;0;;;;;
202;52;;;;;
0;0;;;;;
336;105;;;;;
14;0;;;;;
0;274;;;;;
71;0;;;;;
0;0;;;;;
127;3;;;;;
13;0;;;;;
0;103;;;;;
112;0;;;;;
0;134;;;;;
343;39;;;;;
0;0;;;;;
0;91;;;;;
80;0;;;;;
0;283;;;;;
272;0;;;;;
23;0;;;;;
0;125;;;;;
53;0;;;;;
0;315;;;;;
285;21;;;;;
0;0;;;;;
0;71;;;;;
183;0;;;;;
0;272;;;;;
301;0;;;;;
0;0;;;;;
0;146;;;;;
75;0;;;;;
0;271;;;;;
268;0;;;;;
0;0;;;;;
0;35;;;;;
77;0;;;;;
0;274;;;;;
262;0;;;;;
0;0;;;;;
0;48;;;;;
80;0;;;;;
0;240;;;;;
258;0;;;;;
23;0;;;;;
0;0;;;;;
74;0;;;;;
0;166;;;;;
265;0;;;;;
0;117;;;;;
0;0;;;;;
152;0;;;;;
0;119;;;;;
320;0;;;;;
0;337;;;;;
0;16;;;;;
35;0;;;;;
0;0;;;;;
272;0;;;;;
0;125;;;;;
0;0;;;;;
91;293;;;;;
0;0;;;;;
289;0;;;;;
0;42;;;;;
0;0;;;;;
159;311;;;;;
0;0;;;;;
0;0;;;;;
106;62;;;;;
0;0;;;;;
288;215;;;;;
0;0;;;;;
0;0;;;;;
61;90;;;;;
0;0;;;;;
279;224;;;;;
20;15;;;;;
0;0;;;;;
36;2;;;;;
0;0;;;;;
195;165;;;;;
0;0;;;;;
0;0;;;;;
65;48;;;;;
0;0;;;;;
209;159;;;;;
0;0;;;;;
0;0;;;;;
14;0;;;;;
0;0;;;;;
208;71;;;;;
0;0;;;;;
0;219;;;;;
13;0;;;;;
0;0;;;;;
130;82;;;;;
0;0;;;;;
0;433;;;;;
38;7;;;;;
0;0;;;;;
109;70;;;;;
0;0;;;;;
285;240;;;;;
0;0;;;;;
0;0;;;;;
76;107;;;;;
0;0;;;;;
252;0;;;;;
0;0;;;;;
0;0;;;;;
16;226;;;;;
0;0;;;;;
170;0;;;;;
64;33;;;;;
0;0;;;;;
165;103;;;;;
0;0;;;;;
0;0;;;;;
16;0;;;;;
0;0;;;;;
210;145;;;;;
0;0;;;;;
0;0;;;;;
17;0;;;;;
0;0;;;;;
158;104;;;;;
0;0;;;;;
0;0;;;;;
80;34;;;;;
0;0;;;;;
213;101;;;;;
0;0;;;;;
0;269;;;;;
0;0;;;;;
0;0;;;;;
146;66;;;;;
0;0;;;;;
0;281;;;;;
38;0;;;;;
0;0;;;;;
165;21;;;;;
0;0;;;;;
0;189;;;;;
0;0;;;;;
0;0;;;;;
125;83;;;;;
0;0;;;;;
0;167;;;;;
75;0;;;;;
0;0;;;;;
96;0;;;;;
0;0;;;;;
0;113;;;;;
0;0;;;;;
0;0;;;;;
165;6;;;;;
0;0;;;;;
0;97;;;;;
0;0;;;;;
0;0;;;;;
102;39;;;;;
0;0;;;;;
0;111;;;;;
44;0;;;;;
0;0;;;;;
0;0;;;;;
18;0;;;;;
0;125;;;;;
151;0;;;;;
0;306;;;;;
0;0;;;;;
77;0;;;;;
0;63;;;;;
163;0;;;;;
0;389;;;;;
0;0;;;;;
0;0;;;;;
0;56;;;;;
64;0;;;;;
0;227;;;;;
0;0;;;;;
18;0;;;;;
0;118;;;;;
182;0;;;;;
0;314;;;;;
0;13;;;;;
0;0;;;;;
0;33;;;;;
159;0;;;;;
0;241;;;;;
0;0;;;;;
0;0;;;;;
0;129;;;;;
135;0;;;;;
0;298;;;;;
209;0;;;;;
0;0;;;;;
0;35;;;;;
107;0;;;;;
0;249;;;;;
272;0;;;;;
0;0;;;;;
0;102;;;;;
99;0;;;;;
0;162;;;;;
336;0;;;;;
16;0;;;;;
0;336;;;;;
79;25;;;;;
0;0;;;;;
51;67;;;;;
0;0;;;;;
0;262;;;;;
174;0;;;;;
0;0;;;;;
249;67;;;;;
8;0;;;;;
0;337;;;;;
192;27;;;;;
0;0;;;;;
0;42;;;;;
48;0;;;;;
0;262;;;;;
162;0;;;;;
0;0;;;;;
0;143;;;;;
0;0;;;;;
0;272;;;;;
187;0;;;;;
0;0;;;;;
332;3;;;;;
29;0;;;;;
0;304;;;;;
94;0;;;;;
0;0;;;;;
0;86;;;;;
0;0;;;;;
0;304;;;;;
187;0;;;;;
0;0;;;;;
282;34;;;;;
0;0;;;;;
0;303;;;;;
83;0;;;;;
0;0;;;;;
357;176;;;;;
38;0;;;;;
0;0;;;;;
65;81;;;;;
0;0;;;;;
285;126;;;;;
0;0;;;;;
0;0;;;;;
79;4;;;;;
0;0;;;;;
304;157;;;;;
14;102;;;;;
0;0;;;;;
16;268;;;;;
0;0;;;;;
247;0;;;;;
0;214;;;;;
0;0;;;;;
139;0;;;;;
0;0;;;;;
5;0;;;;;
0;243;;;;;
80;0;;;;;
0;0;;;;;
233;61;;;;;
0;0;;;;;
0;143;;;;;
45;0;;;;;
0;0;;;;;
293;0;;;;;
1;0;;;;;
0;78;;;;;
245;0;;;;;
16;336;;;;;
0;30;;;;;
0;0;;;;;
0;85;;;;;
110;0;;;;;
0;285;;;;;
259;0;;;;;
9;0;;;;;
0;157;;;;;
16;0;;;;;
0;263;;;;;
205;0;;;;;
0;0;;;;;
0;21;;;;;
48;0;;;;;
0;251;;;;;
101;0;;;;;
0;0;;;;;
0;43;;;;;
0;0;;;;;
0;162;;;;;
159;0;;;;;
0;0;;;;;
305;0;;;;;
0;0;;;;;
0;165;;;;;
77;0;;;;;
0;0;;;;;
373;432;;;;;
39;113;;;;;
0;80;;;;;
89;193;;;;;
0;9;;;;;
240;231;;;;;
0;48;;;;;
0;0;;;;;
65;107;;;;;
34;0;;;;;
0;0;;;;;
38;0;;;;;
0;0;;;;;
249;121;;;;;
0;0;;;;;
0;0;;;;;
134;19;;;;;
0;0;;;;;
302;110;;;;;
0;0;;;;;
0;0;;;;;
24;0;;;;;
0;0;;;;;
314;149;;;;;
0;0;;;;;
0;0;;;;;
73;61;;;;;
0;0;;;;;
278;125;;;;;
0;0;;;;;
0;219;;;;;
44;0;;;;;
0;0;;;;;
298;186;;;;;
11;0;;;;;
0;0;;;;;
48;0;;;;;
0;0;;;;;
258;95;;;;;
0;0;;;;;
0;375;;;;;
79;7;;;;;
0;0;;;;;
185;86;;;;;
0;0;;;;;
0;292;;;;;
0;0;;;;;
0;0;;;;;
246;0;;;;;
0;283;;;;;
0;10;;;;;
5;0;;;;;
0;45;;;;;
110;0;;;;;
0;222;;;;;
0;0;;;;;
0;0;;;;;
0;95;;;;;
105;0;;;;;
124;245;;;;;
0;0;;;;;
35;0;;;;;
64;25;;;;;
0;0;;;;;
87;228;;;;;
0;0;;;;;
412;0;;;;;
1;41;;;;;
0;0;;;;;
48;99;;;;;
0;0;;;;;
194;0;;;;;
0;0;;;;;
0;0;;;;;
63;124;;;;;
0;0;;;;;
155;272;;;;;
0;0;;;;;
0;0;;;;;
0;105;;;;;
0;0;;;;;
112;0;;;;;
0;0;;;;;
301;0;;;;;
21;123;;;;;
0;0;;;;;
19;0;;;;;
0;0;;;;;
233;0;;;;;
0;153;;;;;
0;0;;;;;
66;0;;;;;
0;74;;;;;
151;0;;;;;
0;128;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
155;0;;;;;
0;195;;;;;
245;173;;;;;
0;0;;;;;
0;0;;;;;
51;83;;;;;
0;0;;;;;
272;183;;;;;
2;0;;;;;
0;0;;;;;
39;6;;;;;
0;0;;;;;
80;233;;;;;
0;0;;;;;
254;0;;;;;
0;16;;;;;
0;0;;;;;
52;165;;;;;
0;0;;;;;
360;0;;;;;
0;0;;;;;
0;0;;;;;
64;126;;;;;
0;0;;;;;
246;0;;;;;
0;0;;;;;
0;0;;;;;
65;112;;;;;
0;0;;;;;
247;353;;;;;
9;29;;;;;
0;0;;;;;
34;81;;;;;
0;0;;;;;
265;295;;;;;
0;0;;;;;
0;0;;;;;
133;172;;;;;
0;0;;;;;
238;324;;;;;
12;18;;;;;
0;0;;;;;
26;64;;;;;
0;0;;;;;
243;259;;;;;
0;0;;;;;
0;0;;;;;
92;109;;;;;
0;0;;;;;
0;310;;;;;
0;208;;;;;
0;0;;;;;
154;0;;;;;
0;7;;;;;
0;0;;;;;
80;120;;;;;
0;0;;;;;
73;214;;;;;
0;0;;;;;
320;0;;;;;
0;103;;;;;
26;0;;;;;
0;0;;;;;
256;54;;;;;
0;0;;;;;
0;78;;;;;
64;0;;;;;
0;283;;;;;
211;0;;;;;
0;0;;;;;
0;95;;;;;
32;0;;;;;
0;272;;;;;
240;5;;;;;
8;0;;;;;
0;0;;;;;
30;0;;;;;
0;181;;;;;
199;0;;;;;
0;0;;;;;
0;83;;;;;
108;0;;;;;
0;279;;;;;
215;0;;;;;
0;0;;;;;
0;64;;;;;
5;0;;;;;
0;373;;;;;
325;32;;;;;
0;0;;;;;
0;80;;;;;
68;0;;;;;
0;235;;;;;
176;0;;;;;
0;0;;;;;
0;112;;;;;
17;0;;;;;
0;237;;;;;
272;0;;;;;
11;0;;;;;
0;0;;;;;
32;0;;;;;
0;0;;;;;
197;192;;;;;
0;0;;;;;
0;80;;;;;
91;14;;;;;
0;0;;;;;
213;48;;;;;
13;0;;;;;
0;376;;;;;
0;0;;;;;
0;0;;;;;
0;100;;;;;
156;0;;;;;
0;298;;;;;
0;0;;;;;
44;0;;;;;
0;72;;;;;
69;0;;;;;
0;81;;;;;
125;48;;;;;
0;0;;;;;
0;143;;;;;
129;0;;;;;
0;0;;;;;
278;0;;;;;
0;0;;;;;
0;132;;;;;
26;0;;;;;
0;0;;;;;
298;16;;;;;
0;0;;;;;
0;115;;;;;
53;0;;;;;
0;0;;;;;
192;0;;;;;
0;0;;;;;
0;165;;;;;
38;0;;;;;
0;0;;;;;
231;2;;;;;
7;0;;;;;
0;128;;;;;
21;0;;;;;
0;137;;;;;
193;33;;;;;
0;0;;;;;
0;139;;;;;
48;0;;;;;
0;0;;;;;
201;0;;;;;
0;0;;;;;
0;0;;;;;
0;146;;;;;
0;0;;;;;
183;0;;;;;
0;17;;;;;
0;0;;;;;
45;144;;;;;
0;0;;;;;
0;0;;;;;
197;0;;;;;
0;0;;;;;
0;107;;;;;
18;0;;;;;
0;321;;;;;
120;0;;;;;
0;0;;;;;
0;82;;;;;
3;0;;;;;
0;267;;;;;
192;6;;;;;
96;0;;;;;
518;44;;;;;
251;0;;;;;
223;259;;;;;
438;0;;;;;
208;0;;;;;
432;120;;;;;
97;0;;;;;
0;256;;;;;
115;0;;;;;
0;0;;;;;
260;37;;;;;
37;0;;;;;
0;176;;;;;
125;0;;;;;
10;0;;;;;
192;51;;;;;
29;0;;;;;
0;182;;;;;
61;0;;;;;
0;0;;;;;
176;16;;;;;
0;0;;;;;
0;227;;;;;
0;0;;;;;
0;0;;;;;
128;15;;;;;
0;259;;;;;
0;0;;;;;
45;0;;;;;
0;20;;;;;
112;0;;;;;
29;234;;;;;
0;0;;;;;
189;0;;;;;
0;109;;;;;
0;0;;;;;
77;336;;;;;
0;0;;;;;
214;0;;;;;
0;317;;;;;
0;0;;;;;
0;0;;;;;
0;41;;;;;
207;0;;;;;
0;177;;;;;
0;0;;;;;
75;240;;;;;
0;0;;;;;
272;0;;;;;
0;111;;;;;
0;0;;;;;
91;367;;;;;
0;21;;;;;
251;0;;;;;
0;80;;;;;
0;0;;;;;
25;274;;;;;
0;0;;;;;
230;0;;;;;
0;109;;;;;
0;0;;;;;
117;227;;;;;
0;11;;;;;
230;0;;;;;
0;6;;;;;
0;0;;;;;
27;176;;;;;
0;0;;;;;
195;0;;;;;
0;53;;;;;
0;0;;;;;
48;158;;;;;
0;0;;;;;
190;0;;;;;
0;99;;;;;
0;0;;;;;
16;274;;;;;
0;0;;;;;
208;0;;;;;
0;49;;;;;
0;0;;;;;
0;258;;;;;
15;0;;;;;
0;0;;;;;
150;153;;;;;
0;0;;;;;
341;218;;;;;
33;0;;;;;
0;0;;;;;
59;31;;;;;
0;0;;;;;
279;238;;;;;
0;0;;;;;
0;0;;;;;
133;0;;;;;
0;0;;;;;
269;161;;;;;
10;0;;;;;
0;0;;;;;
34;80;;;;;
0;0;;;;;
459;197;;;;;
0;0;;;;;
0;0;;;;;
71;0;;;;;
0;0;;;;;
294;154;;;;;
0;0;;;;;
0;0;;;;;
60;64;;;;;
0;0;;;;;
320;160;;;;;
29;0;;;;;
0;0;;;;;
48;0;;;;;
0;0;;;;;
274;151;;;;;
0;0;;;;;
0;251;;;;;
117;0;;;;;
0;0;;;;;
227;87;;;;;
0;0;;;;;
0;373;;;;;
14;272;;;;;
0;0;;;;;
279;0;;;;;
0;82;;;;;
0;0;;;;;
168;265;;;;;
0;0;;;;;
0;0;;;;;
18;64;;;;;
0;0;;;;;
242;267;;;;;
0;16;;;;;
0;0;;;;;
43;16;;;;;
0;0;;;;;
202;208;;;;;
0;0;;;;;
0;0;;;;;
107;83;;;;;
0;0;;;;;
240;218;;;;;
0;0;;;;;
0;0;;;;;
16;43;;;;;
0;0;;;;;
246;285;;;;;
0;3;;;;;
0;0;;;;;
128;61;;;;;
0;0;;;;;
291;251;;;;;
0;0;;;;;
0;0;;;;;
10;106;;;;;
0;0;;;;;
225;258;;;;;
0;0;;;;;
0;0;;;;;
80;38;;;;;
0;0;;;;;
219;429;;;;;
0;0;;;;;
0;0;;;;;
12;127;;;;;
0;0;;;;;
245;249;;;;;
11;6;;;;;
0;0;;;;;
34;35;;;;;
0;51;;;;;
171;0;;;;;
0;266;;;;;
0;0;;;;;
79;0;;;;;
95;142;;;;;
0;0;;;;;
181;292;;;;;
0;0;;;;;
0;0;;;;;
1;47;;;;;
0;0;;;;;
253;384;;;;;
0;18;;;;;
0;0;;;;;
93;118;;;;;
0;0;;;;;
198;157;;;;;
0;0;;;;;
0;0;;;;;
0;173;;;;;
0;0;;;;;
202;161;;;;;
0;48;;;;;
0;0;;;;;
22;115;;;;;
0;0;;;;;
166;0;;;;;
0;0;;;;;
0;0;;;;;
93;176;;;;;
0;0;;;;;
225;324;;;;;
0;0;;;;;
0;0;;;;;
1;64;;;;;
0;0;;;;;
170;223;;;;;
0;0;;;;;
0;0;;;;;
102;64;;;;;
0;0;;;;;
147;222;;;;;
0;0;;;;;
0;0;;;;;
0;39;;;;;
0;0;;;;;
119;233;;;;;
0;191;;;;;
0;0;;;;;
16;0;;;;;
0;0;;;;;
172;0;;;;;
0;87;;;;;
0;0;;;;;
0;27;;;;;
0;43;;;;;
0;0;;;;;
169;123;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
100;110;;;;;
0;0;;;;;
350;0;;;;;
31;15;;;;;
0;0;;;;;
69;155;;;;;
0;0;;;;;
283;0;;;;;
0;0;;;;;
0;0;;;;;
114;286;;;;;
0;0;;;;;
229;0;;;;;
0;63;;;;;
0;0;;;;;
5;130;;;;;
0;14;;;;;
240;0;;;;;
0;0;;;;;
0;0;;;;;
35;171;;;;;
0;0;;;;;
144;0;;;;;
0;48;;;;;
0;0;;;;;
0;109;;;;;
0;0;;;;;
103;400;;;;;
0;0;;;;;
132;0;;;;;
0;130;;;;;
0;0;;;;;
135;0;;;;;
0;0;;;;;
0;0;;;;;
0;112;;;;;
0;14;;;;;
147;0;;;;;
0;63;;;;;
0;0;;;;;
0;272;;;;;
0;0;;;;;
126;0;;;;;
0;128;;;;;
0;0;;;;;
336;297;;;;;
47;0;;;;;
0;0;;;;;
91;43;;;;;
0;0;;;;;
0;423;;;;;
0;0;;;;;
0;0;;;;;
151;59;;;;;
0;0;;;;;
0;240;;;;;
0;37;;;;;
0;0;;;;;
144;30;;;;;
0;0;;;;;
0;253;;;;;
47;0;;;;;
0;0;;;;;
143;109;;;;;
0;0;;;;;
0;229;;;;;
0;14;;;;;
0;0;;;;;
224;34;;;;;
0;0;;;;;
0;327;;;;;
31;0;;;;;
0;0;;;;;
97;98;;;;;
0;0;;;;;
0;270;;;;;
0;0;;;;;
0;0;;;;;
194;63;;;;;
0;0;;;;;
0;305;;;;;
5;19;;;;;
0;0;;;;;
126;64;;;;;
0;128;;;;;
0;0;;;;;
52;0;;;;;
0;0;;;;;
142;0;;;;;
0;142;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
117;0;;;;;
0;126;;;;;
0;0;;;;;
48;290;;;;;
0;27;;;;;
0;0;;;;;
15;110;;;;;
0;0;;;;;
176;265;;;;;
5;0;;;;;
0;0;;;;;
0;165;;;;;
0;0;;;;;
101;242;;;;;
0;0;;;;;
0;0;;;;;
48;82;;;;;
0;0;;;;;
112;0;;;;;
0;0;;;;;
0;0;;;;;
0;144;;;;;
0;0;;;;;
207;0;;;;;
0;81;;;;;
0;0;;;;;
48;171;;;;;
0;0;;;;;
113;0;;;;;
0;14;;;;;
0;0;;;;;
0;193;;;;;
0;0;;;;;
150;0;;;;;
0;0;;;;;
0;0;;;;;
0;157;;;;;
0;0;;;;;
142;0;;;;;
0;47;;;;;
112;0;;;;;
27;0;;;;;
0;64;;;;;
117;0;;;;;
0;235;;;;;
0;0;;;;;
0;0;;;;;
0;85;;;;;
181;0;;;;;
0;224;;;;;
333;10;;;;;
14;0;;;;;
0;16;;;;;
80;0;;;;;
0;421;;;;;
310;0;;;;;
117;0;;;;;
0;121;;;;;
326;0;;;;;
48;297;;;;;
0;0;;;;;
51;0;;;;;
0;48;;;;;
282;0;;;;;
0;282;;;;;
0;0;;;;;
70;0;;;;;
0;117;;;;;
246;0;;;;;
0;240;;;;;
0;0;;;;;
30;0;;;;;
0;16;;;;;
230;0;;;;;
0;248;;;;;
0;0;;;;;
97;0;;;;;
0;39;;;;;
257;0;;;;;
0;205;;;;;
0;0;;;;;
67;0;;;;;
0;113;;;;;
336;0;;;;;
7;221;;;;;
0;16;;;;;
48;0;;;;;
0;11;;;;;
234;0;;;;;
0;304;;;;;
0;35;;;;;
117;0;;;;;
0;49;;;;;
223;0;;;;;
0;286;;;;;
0;0;;;;;
0;0;;;;;
0;173;;;;;
267;0;;;;;
0;304;;;;;
0;0;;;;;
79;0;;;;;
0;47;;;;;
123;0;;;;;
128;496;;;;;
0;10;;;;;
464;0;;;;;
45;110;;;;;
0;0;;;;;
65;272;;;;;
0;0;;;;;
269;0;;;;;
0;55;;;;;
0;0;;;;;
145;240;;;;;
0;0;;;;;
319;0;;;;;
4;112;;;;;
0;0;;;;;
166;0;;;;;
0;0;;;;;
306;0;;;;;
0;129;;;;;
0;0;;;;;
96;0;;;;;
0;45;;;;;
180;0;;;;;
0;112;;;;;
0;0;;;;;
0;15;;;;;
0;0;;;;;
156;0;;;;;
0;180;;;;;
0;0;;;;;
16;0;;;;;
0;16;;;;;
151;0;;;;;
0;127;;;;;
0;180;;;;;
0;0;;;;;
0;0;;;;;
130;101;;;;;
0;0;;;;;
259;159;;;;;
0;0;;;;;
0;0;;;;;
59;80;;;;;
0;0;;;;;
246;241;;;;;
0;0;;;;;
0;0;;;;;
52;63;;;;;
0;0;;;;;
0;105;;;;;
65;0;;;;;
0;0;;;;;
144;0;;;;;
0;0;;;;;
0;211;;;;;
0;0;;;;;
0;0;;;;;
259;16;;;;;
0;0;;;;;
0;111;;;;;
38;0;;;;;
0;0;;;;;
201;47;;;;;
0;0;;;;;
0;146;;;;;
47;0;;;;;
0;0;;;;;
265;0;;;;;
0;0;;;;;
0;135;;;;;
53;0;;;;;
0;0;;;;;
159;64;;;;;
0;0;;;;;
0;0;;;;;
16;30;;;;;
0;0;;;;;
128;141;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
0;0;;;;;
129;230;;;;;
0;0;;;;;
0;0;;;;;
48;296;;;;;
0;0;;;;;
98;0;;;;;
0;45;;;;;
0;0;;;;;
0;243;;;;;
0;0;;;;;
120;0;;;;;
0;39;;;;;
0;0;;;;;
0;130;;;;;
0;0;;;;;
96;208;;;;;
0;0;;;;;
0;0;;;;;
0;82;;;;;
0;0;;;;;
0;241;;;;;
122;2;;;;;
0;0;;;;;
283;85;;;;;
0;0;;;;;
0;52;;;;;
176;0;;;;;
0;0;;;;;
331;150;;;;;
25;0;;;;;
0;0;;;;;
29;0;;;;;
0;0;;;;;
208;115;;;;;
0;0;;;;;
0;0;;;;;
101;0;;;;;
0;0;;;;;
208;131;;;;;
3;0;;;;;
0;281;;;;;
0;0;;;;;
0;0;;;;;
269;80;;;;;
0;0;;;;;
0;336;;;;;
3;27;;;;;
0;0;;;;;
73;58;;;;;
0;0;;;;;
243;260;;;;;
0;0;;;;;
0;0;;;;;
68;0;;;;;
0;65;;;;;
194;0;;;;;
0;111;;;;;
0;0;;;;;
21;0;;;;;
0;0;;;;;
234;0;;;;;
16;217;;;;;
0;0;;;;;
19;0;;;;;
0;16;;;;;
208;0;;;;;
0;151;;;;;
0;0;;;;;
83;0;;;;;
31;91;;;;;
0;0;;;;;
81;240;;;;;
0;4;;;;;
170;0;;;;;
0;0;;;;;
0;0;;;;;
85;161;;;;;
0;0;;;;;
320;0;;;;;
29;94;;;;;
0;0;;;;;
63;183;;;;;
0;0;;;;;
272;0;;;;;
0;0;;;;;
0;0;;;;;
113;214;;;;;
0;0;;;;;
305;0;;;;;
0;46;;;;;
0;0;;;;;
53;192;;;;;
0;0;;;;;
330;0;;;;;
0;26;;;;;
0;0;;;;;
81;318;;;;;
0;6;;;;;
282;0;;;;;
0;64;;;;;
0;0;;;;;
156;272;;;;;
0;0;;;;;
306;0;;;;;
9;152;;;;;
0;191;;;;;
73;0;;;;;
0;336;;;;;
259;25;;;;;
0;0;;;;;
0;63;;;;;
130;0;;;;;
0;207;;;;;
313;0;;;;;
0;0;;;;;
0;149;;;;;
78;0;;;;;
0;305;;;;;
0;0;;;;;
109;0;;;;;
0;80;;;;;
289;0;;;;;
0;345;;;;;
0;16;;;;;
105;0;;;;;
0;52;;;;;
87;0;;;;;
48;212;;;;;
0;0;;;;;
93;0;;;;;
0;97;;;;;
0;0;;;;;
0;238;;;;;
0;0;;;;;
198;0;;;;;
0;0;;;;;
263;0;;;;;
0;160;;;;;
0;0;;;;;
67;0;;;;;
0;36;;;;;
304;0;;;;;
0;111;;;;;
0;0;;;;;
99;289;;;;;
0;0;;;;;
226;0;;;;;
0;113;;;;;
0;0;;;;;
17;284;;;;;
0;0;;;;;
218;0;;;;;
0;53;;;;;
0;0;;;;;
49;0;;;;;
0;171;;;;;
228;0;;;;;
0;272;;;;;
0;35;;;;;
81;0;;;;;
0;45;;;;;
336;0;;;;;
42;247;;;;;
0;0;;;;;
35;0;;;;;
0;25;;;;;
222;0;;;;;
272;169;;;;;
0;0;;;;;
0;414;;;;;
112;80;;;;;
0;55;;;;;
209;293;;;;;
0;46;;;;;
0;364;;;;;
16;0;;;;;
0;0;;;;;
176;80;;;;;
0;0;;;;;
0;281;;;;;
51;0;;;;;
0;0;;;;;
211;148;;;;;
0;0;;;;;
0;122;;;;;
32;0;;;;;
0;0;;;;;
269;123;;;;;
0;0;;;;;
0;0;;;;;
18;36;;;;;
0;0;;;;;
178;135;;;;;
0;0;;;;;
0;0;;;;;
85;0;;;;;
0;0;;;;;
193;124;;;;;
0;0;;;;;
0;321;;;;;
0;373;;;;;
0;99;;;;;
121;270;;;;;
0;2;;;;;
0;260;;;;;
54;26;;;;;
0;0;;;;;
196;51;;;;;
0;0;;;;;
0;315;;;;;
0;0;;;;;
0;0;;;;;
189;98;;;;;
0;0;;;;;
0;299;;;;;
0;21;;;;;
0;0;;;;;
98;67;;;;;
0;0;;;;;
0;181;;;;;
74;0;;;;;
0;0;;;;;
164;138;;;;;
0;0;;;;;
129;0;;;;;
0;29;;;;;
0;0;;;;;
96;121;;;;;
0;0;;;;;
352;0;;;;;
36;4;;;;;
0;0;;;;;
66;103;;;;;
0;0;;;;;
281;282;;;;;
0;0;;;;;
0;0;;;;;
128;102;;;;;
0;0;;;;;
294;0;;;;;
0;48;;;;;
0;0;;;;;
20;92;;;;;
0;0;;;;;
287;288;;;;;
2;0;;;;;
0;0;;;;;
59;208;;;;;
0;0;;;;;
251;0;;;;;
0;0;;;;;
0;99;;;;;
114;0;;;;;
0;287;;;;;
269;32;;;;;
16;0;;;;;
0;101;;;;;
30;0;;;;;
0;292;;;;;
220;0;;;;;
0;0;;;;;
0;153;;;;;
78;0;;;;;
0;310;;;;;
221;0;;;;;
0;0;;;;;
0;49;;;;;
303;0;;;;;
0;302;;;;;
0;0;;;;;
59;0;;;;;
0;82;;;;;
237;0;;;;;
0;294;;;;;
0;0;;;;;
53;0;;;;;
0;123;;;;;
273;0;;;;;
5;288;;;;;
0;10;;;;;
59;0;;;;;
0;48;;;;;
274;0;;;;;
0;274;;;;;
0;0;;;;;
142;0;;;;;
0;125;;;;;
276;0;;;;;
0;306;;;;;
0;0;;;;;
224;0;;;;;
0;65;;;;;
399;0;;;;;
0;380;;;;;
0;0;;;;;
136;0;;;;;
0;0;;;;;
278;56;;;;;
33;0;;;;;
0;202;;;;;
58;0;;;;;
13;0;;;;;
292;39;;;;;
0;0;;;;;
0;171;;;;;
113;0;;;;;
0;0;;;;;
214;0;;;;;
35;0;;;;;
0;128;;;;;
17;0;;;;;
0;0;;;;;
206;48;;;;;
0;0;;;;;
0;126;;;;;
0;0;;;;;
0;0;;;;;
146;0;;;;;
0;0;;;;;
314;188;;;;;
0;0;;;;;
0;199;;;;;
49;0;;;;;
0;0;;;;;
281;84;;;;;
19;0;;;;;
0;325;;;;;
53;35;;;;;
0;0;;;;;
275;108;;;;;
0;0;;;;;
0;320;;;;;
35;0;;;;;
0;0;;;;;
208;81;;;;;
0;0;;;;;
0;336;;;;;
0;22;;;;;
0;0;;;;;
112;46;;;;;
0;0;;;;;
0;256;;;;;
29;0;;;;;
0;0;;;;;
95;129;;;;;
0;;;;;;
0;;;;;;
0;;;;;;
0;;;;;;
34;;;;;;
0;;;;;;
277;;;;;;
0;;;;;;
0;;;;;;
45;;;;;;
0;;;;;;
316;;;;;;
0;;;;;;
0;;;;;;
33;;;;;;
0;;;;;;
185;;;;;;
0;;;;;;
0;;;;;;
64;;;;;;
